ghi,dni,dhi,amb_temp,rel_hmd,wind_dir,wind_spd,press
0.265989848,0.629016553,0.151843818,0.603960396,0.843988685,0.5,0.288461538,0.427941176
0.402030457,0.724440117,0.186550976,0.620462046,0.667609618,0.5,0.307692308,0.430882353
0.404060914,0.442064265,0.373101952,0.636963696,0.535643564,0.527777778,0.519230769,0.433823529
0.152284264,0,0.32537961,0.653465347,0.472560113,0.583333333,0.519230769,0.435294118
0.38071066,0.29503408,0.470715835,0.653465347,0.478076379,0.555555556,0.538461538,0.427941176
0.162436548,0.005842259,0.340563991,0.636963696,0.49688826,0.611111111,0.269230769,0.432352941
0.286294416,0.40895813,0.277657267,0.636963696,0.595049505,0.611111111,0.269230769,0.433823529
0.16142132,0.329113924,0.175704989,0.620462046,0.694200849,0.527777778,0.269230769,0.441176471
0.036548223,0.136319377,0.056399132,0.587458746,0.836633663,0.527777778,0.326923077,0.442647059
0.082233503,0.217137293,0.106290672,0.504950495,0.901697313,0.75,0.173076923,0.514705882
0.202030457,0.317429406,0.223427332,0.537953795,0.763932107,0.805555556,0.230769231,0.514705882
0.306598985,0.365141188,0.318872017,0.554455446,0.681471004,0.805555556,0.269230769,0.514705882
0.359390863,0.307692308,0.429501085,0.587458746,0.555162659,0.833333333,0.269230769,0.502941176
0.447715736,0.493670886,0.37527115,0.603960396,0.384158416,0.777777778,0.173076923,0.5
0.540101523,0.870496592,0.151843818,0.620462046,0.308486563,0.777777778,0.173076923,0.491176471
0.212182741,0.047711782,0.403470716,0.620462046,0.307496464,0.833333333,0.346153846,0.482352941
0.352284264,0.772151899,0.130151844,0.620462046,0.366478076,0.805555556,0.384615385,0.482352941
0.198984772,0.630963973,0.104121475,0.603960396,0.444413013,0.75,0.480769231,0.482352941
0.043654822,0.301850049,0.047722343,0.570957096,0.571711457,0.777777778,0.423076923,0.483823529
0.103553299,0.441090555,0.084598698,0.488448845,0.944130127,0.777777778,0.5,0.564705882
0.259898477,0.661148978,0.130151844,0.521452145,0.728854314,0.75,0.307692308,0.580882353
0.184771574,0.046738072,0.351409978,0.537953795,0.546817539,0.722222222,0.326923077,0.585294118
0.255837563,0.084712756,0.453362256,0.570957096,0.475106082,0.805555556,0.096153846,0.585294118
0.226395939,0.032132425,0.446854664,0.587458746,0.426591231,0.638888889,0.269230769,0.591176471
0.424365482,0.465433301,0.37527115,0.587458746,0.385007072,0.583333333,0.115384615,0.583823529
0.341116751,0.35443038,0.368763557,0.587458746,0.400565771,0.722222222,0.096153846,0.579411765
0.270050761,0.381694255,0.273318872,0.587458746,0.424611033,0.444444444,0.115384615,0.570588235
0.14822335,0.29600779,0.169197397,0.570957096,0.540594059,0.416666667,0.192307692,0.569117647
0.028426396,0.088607595,0.047722343,0.537953795,0.93281471,0.277777778,0.230769231,0.563235294
0.089340102,0.323271665,0.093275488,0.521452145,0.906082037,0.25,0.288461538,0.508823529
0.235532995,0.535540409,0.162689805,0.570957096,0.781329562,0.277777778,0.307692308,0.507352941
0.365482234,0.64849075,0.199566161,0.620462046,0.616407355,0.333333333,0.326923077,0.5
0.374619289,0.385589094,0.386117137,0.653465347,0.499292786,0.388888889,0.326923077,0.491176471
0.503553299,0.750730282,0.210412148,0.669966997,0.511739745,0.416666667,0.25,0.476470588
0.398984772,0.389483934,0.412147505,0.686468647,0.520792079,0.527777778,0.442307692,0.461764706
0.076142132,0,0.162689805,0.702970297,0.594483734,0.527777778,0.442307692,0.458823529
0.101522843,0,0.21691974,0.686468647,0.723903819,0.555555556,0.403846154,0.457352941
0.052791878,0,0.112798265,0.669966997,0.831824611,0.527777778,0.365384615,0.461764706
0.007106599,0,0.015184382,0.636963696,0.921782178,0.611111111,0.211538462,0.467647059
0.012182741,0,0.026030369,0.521452145,1,0.222222222,0.057692308,0.520588235
0.035532995,0,0.075921909,0.521452145,1,0.111111111,0.115384615,0.522058824
0.010152284,0,0.021691974,0.521452145,1,0.944444444,0.211538462,0.514705882
0.009137056,0,0.019522777,0.521452145,0.989816124,1,0.307692308,0.502941176
0.079187817,0,0.169197397,0.521452145,1,0.083333333,0.326923077,0.497058824
0.076142132,0,0.162689805,0.521452145,1,0.111111111,0.403846154,0.470588235
0.058883249,0,0.125813449,0.521452145,0.939179632,0.138888889,0.326923077,0.45
0.112690355,0,0.240780911,0.537953795,0.978217822,0.055555556,0.230769231,0.444117647
0.060913706,0,0.130151844,0.521452145,1,0.944444444,0.230769231,0.430882353
0.009137056,0,0.019522777,0.521452145,0.998161245,0.888888889,0.307692308,0.423529412
0.005076142,0,0.010845987,0.537953795,1,0.722222222,1,0
0.017258883,0,0.036876356,0.504950495,1,0.694444444,0.903846154,0.057352941
0.089340102,0,0.190889371,0.488448845,0.946251768,0.722222222,0.769230769,0.097058824
0.134010152,0,0.286334056,0.504950495,0.91980198,0.694444444,0.730769231,0.132352941
0.008121827,0,0.017353579,0.521452145,0.7854314,0.666666667,0.615384615,0.164705882
0.341116751,0.239532619,0.462039046,0.554455446,0.699292786,0.666666667,0.634615385,0.191176471
0.273096447,0.17721519,0.409978308,0.570957096,0.538189533,0.694444444,0.711538462,0.211764706
0.32893401,0.737098345,0.140997831,0.587458746,0.363932107,0.666666667,0.884615385,0.229411765
0.176649746,0.576436222,0.110629067,0.570957096,0.36096181,0.638888889,0.615384615,0.25
0.028426396,0,0.060737527,0.554455446,0.476096181,0.666666667,0.461538462,0.267647059
0.087309645,0.398247322,0.078091106,0.488448845,0.765346535,0.611111111,0.442307692,0.448529412
0.241624365,0.632911392,0.134490239,0.521452145,0.689391796,0.583333333,0.442307692,0.464705882
0.302538071,0.434274586,0.271149675,0.537953795,0.608486563,0.611111111,0.653846154,0.473529412
0.141116751,0,0.301518438,0.554455446,0.515841584,0.611111111,0.596153846,0.480882353
0.101522843,0,0.21691974,0.554455446,0.428712871,0.638888889,0.557692308,0.492647059
0.144162437,0,0.30802603,0.570957096,0.418953324,0.638888889,0.519230769,0.492647059
0.289340102,0.23563778,0.390455531,0.554455446,0.421923621,0.638888889,0.596153846,0.497058824
0.108629442,0,0.232104121,0.537953795,0.508628006,0.638888889,0.692307692,0.507352941
0.168527919,0.535540409,0.117136659,0.521452145,0.641018388,0.666666667,0.788461538,0.520588235
0.026395939,0.17721519,0.039045553,0.504950495,0.777793494,0.694444444,0.519230769,0.538235294
0.028426396,0,0.060737527,0.455445545,1,0.305555556,0.096153846,0.710294118
0.081218274,0,0.173535792,0.471947195,0.977652051,0.277777778,0.153846154,0.720588235
0.03857868,0,0.082429501,0.488448845,0.956435644,0.222222222,0.096153846,0.730882353
0.115736041,0,0.247288503,0.504950495,1,0.222222222,0.173076923,0.730882353
0.021319797,0,0.045553145,0.504950495,0.941867044,0.277777778,0.192307692,0.726470588
0.105583756,0,0.225596529,0.521452145,0.847100424,0.361111111,0.173076923,0.717647059
0.139086294,0,0.297180043,0.537953795,0.68854314,0.305555556,0.134615385,0.711764706
0.070050761,0,0.14967462,0.521452145,0.715275813,0.277777778,0.192307692,0.710294118
0.035532995,0,0.075921909,0.504950495,0.876944837,0.222222222,0.192307692,0.705882353
0.004060914,0,0.00867679,0.488448845,1,0.277777778,0.230769231,0.701470588
0.031472081,0,0.067245119,0.488448845,1,0.222222222,0.288461538,0.611764706
0.102538071,0.015579357,0.210412148,0.504950495,1,0.111111111,0.307692308,0.611764706
0.05786802,0,0.123644252,0.521452145,0.970014144,0.166666667,0.25,0.605882353
0.060913706,0,0.130151844,0.554455446,0.927157001,0.166666667,0.173076923,0.605882353
0.007106599,0,0.015184382,0.587458746,0.942857143,0.138888889,0.153846154,0.601470588
0.121827411,0,0.260303688,0.603960396,0.996463932,0.138888889,0.134615385,0.597058824
0.030456853,0,0.065075922,0.620462046,0.983451202,0.527777778,0.134615385,0.586764706
0.004060914,0,0.00867679,0.636963696,1,0.527777778,0.346153846,0.585294118
0.001015228,0,0.002169197,0.620462046,1,0.527777778,0.423076923,0.585294118
0.015228426,0,0.032537961,0.570957096,1,0.722222222,0.269230769,0.567647059
0.050761421,0,0.10845987,0.570957096,1,0.777777778,0.211538462,0.573529412
0.174619289,0.05744888,0.32537961,0.587458746,0.931117397,0.777777778,0.211538462,0.576470588
0.070050761,0,0.14967462,0.587458746,0.605940594,0.75,0.326923077,0.580882353
0.506598985,0.835443038,0.173535792,0.587458746,0.469448373,0.805555556,0.557692308,0.591176471
0.36751269,0.372930867,0.388286334,0.587458746,0.411881188,0.777777778,0.769230769,0.6
0.423350254,0.782862707,0.169197397,0.587458746,0.445544554,0.75,0.673076923,0.605882353
0.307614213,0.712755599,0.143167028,0.570957096,0.42602546,0.777777778,0.576923077,0.617647059
0.16142132,0.567672833,0.101952278,0.554455446,0.457142857,0.777777778,0.442307692,0.636764706
0.01928934,0.180136319,0.028199566,0.537953795,0.564214993,0.833333333,0.576923077,0.664705882
0.072081218,0.335929893,0.073752711,0.422442244,0.916265912,0.861111111,0.153846154,0.801470588
0.21928934,0.59104187,0.136659436,0.455445545,0.806506365,0.722222222,0.076923077,0.810294118
0.288324873,0.446932814,0.247288503,0.471947195,0.56096181,0.055555556,0.134615385,0.811764706
0.34213198,0.376825706,0.353579176,0.488448845,0.449222065,0.083333333,0.211538462,0.813235294
0.201015228,0.025316456,0.401301518,0.504950495,0.374540311,0.111111111,0.192307692,0.808823529
0.098477157,0,0.210412148,0.504950495,0.371004243,0.111111111,0.134615385,0.805882353
0.165482234,0.019474197,0.336225597,0.504950495,0.437623762,0.083333333,0.230769231,0.8
0.099492386,0,0.212581345,0.488448845,0.472984441,0.111111111,0.346153846,0.777941176
0.047715736,0,0.101952278,0.471947195,0.721923621,0.194444444,0.134615385,0.791176471
0.003045685,0,0.006507592,0.455445545,0.912446959,0.166666667,0.442307692,0.779411765
0.014213198,0,0.030368764,0.488448845,1,0.277777778,0.5,0.627941176
0.049746193,0,0.106290672,0.504950495,0.998019802,0.305555556,0.269230769,0.619117647
0.041624365,0,0.088937093,0.521452145,0.915558699,0.25,0.269230769,0.608823529
0.030456853,0,0.065075922,0.537953795,0.96039604,0.305555556,0.326923077,0.589705882
0.081218274,0,0.173535792,0.554455446,0.957708628,0.305555556,0.211538462,0.577941176
0.029441624,0,0.062906725,0.570957096,1,0.333333333,0.173076923,0.563235294
0.005076142,0,0.010845987,0.570957096,0.978217822,0.25,0.192307692,0.539705882
0.004060914,0,0.00867679,0.570957096,1,0.444444444,0.288461538,0.525
0.001015228,0,0.002169197,0.587458746,1,0.5,0.269230769,0.516176471
0.061928934,0.276533593,0.073752711,0.537953795,1,0.805555556,0.346153846,0.475
0.211167513,0.592989289,0.127982646,0.537953795,0.853748232,0.777777778,0.403846154,0.495588235
0.187817259,0.098344693,0.321041215,0.537953795,0.63903819,0.833333333,0.423076923,0.513235294
0.095431472,0,0.203904555,0.554455446,0.492786421,0.805555556,0.538461538,0.533823529
0.335025381,0.275559883,0.422993492,0.554455446,0.365487977,0.833333333,0.576923077,0.554411765
0.281218274,0.156767283,0.438177874,0.554455446,0.318811881,0.944444444,0.480769231,0.567647059
0.236548223,0.145082765,0.373101952,0.554455446,0.32970297,0.833333333,0.730769231,0.579411765
0.171573604,0.138266796,0.271149675,0.537953795,0.347100424,0.833333333,0.615384615,0.597058824
0.087309645,0.106134372,0.143167028,0.521452145,0.380480905,0.888888889,0.615384615,0.616176471
0.007106599,0,0.015184382,0.488448845,0.51301273,0.861111111,0.384615385,0.629411765
0.063959391,0.321324245,0.069414317,0.405940594,0.754879774,0.444444444,0.096153846,0.732352941
0.211167513,0.585199611,0.138828633,0.422442244,0.605091938,0.555555556,0.096153846,0.741176471
0.345177665,0.712755599,0.171366594,0.455445545,0.463224894,0.611111111,0.153846154,0.751470588
0.442639594,0.788704966,0.182212581,0.471947195,0.328429986,0.666666667,0.115384615,0.751470588
0.486294416,0.815968841,0.184381779,0.488448845,0.252475248,0.583333333,0.153846154,0.745588235
0.474111675,0.813047712,0.180043384,0.504950495,0.197029703,0.777777778,0.134615385,0.727941176
0.405076142,0.772151899,0.171366594,0.504950495,0.20155587,0.805555556,0.153846154,0.716176471
0.29035533,0.689386563,0.147505423,0.488448845,0.217114569,0.805555556,0.326923077,0.711764706
0.144162437,0.518013632,0.104121475,0.471947195,0.330551627,0.777777778,0.134615385,0.711764706
0.011167513,0.096397274,0.019522777,0.455445545,0.478359264,0.805555556,0.173076923,0.710294118
0.042639594,0.121713729,0.067245119,0.405940594,0.868316832,0.5,0.173076923,0.729411765
0.150253807,0.250243427,0.190889371,0.438943894,0.836209335,0.5,0.153846154,0.732352941
0.248730964,0.307692308,0.290672451,0.471947195,0.727157001,0.555555556,0.192307692,0.732352941
0.436548223,0.789678676,0.175704989,0.504950495,0.582461103,0.555555556,0.25,0.726470588
0.233502538,0.069133398,0.42516269,0.521452145,0.476944837,0.611111111,0.230769231,0.722058824
0.149238579,0,0.318872017,0.537953795,0.385997171,0.522222222,0.369230769,0.609117647
0.100507614,0,0.214750542,0.521452145,0.383168317,0.511111111,0.307692308,0.574705882
0.07106599,0,0.151843818,0.521452145,0.460254597,0.666666667,0.365384615,0.688235294
0.033502538,0,0.071583514,0.504950495,0.584016973,0.555555556,0.25,0.683823529
0.027411168,0,0.05856833,0.422442244,0.994483734,0.444444444,0.211538462,0.639705882
0.100507614,0.042843233,0.190889371,0.455445545,0.949080622,0.472222222,0.230769231,0.638235294
0.16751269,0.071080818,0.303687636,0.488448845,0.804101839,0.472222222,0.230769231,0.629411765
0.234517766,0.111976631,0.394793926,0.504950495,0.66039604,0.5,0.307692308,0.619117647
0.195939086,0.029211295,0.388286334,0.521452145,0.591230552,0.527777778,0.384615385,0.597058824
0.173604061,0.014605648,0.355748373,0.537953795,0.529278642,0.527777778,0.384615385,0.576470588
0.108629442,0,0.232104121,0.537953795,0.540876945,0.527777778,0.403846154,0.554411765
0.076142132,0,0.162689805,0.537953795,0.630127298,0.527777778,0.346153846,0.535294118
0.035532995,0,0.075921909,0.521452145,0.723338048,0.5,0.423076923,0.520588235
0.060913706,0.41090555,0.056399132,0.290429043,0.295756719,0.833333333,0.692307692,0.702941176
0.215228426,0.695228822,0.10845987,0.306930693,0.235785007,0.777777778,0.75,0.726470588
0.354314721,0.814021422,0.134490239,0.323432343,0.148090523,0.805555556,0.557692308,0.739705882
0.452791878,0.872444012,0.147505423,0.339933993,0.12291372,0.805555556,0.615384615,0.751470588
0.497461929,0.895813048,0.151843818,0.372937294,0.093493635,0.777777778,0.461538462,0.760294118
0.483248731,0.888997079,0.14967462,0.372937294,0.068882603,0.777777778,0.538461538,0.757352941
0.351269036,0.669912366,0.1670282,0.389438944,0.101697313,0.75,0.576923077,0.757352941
0.296446701,0.779941577,0.119305857,0.389438944,0.13281471,0.75,0.615384615,0.758823529
0.144162437,0.601752678,0.086767896,0.372937294,0.153182461,0.805555556,0.538461538,0.763235294
0.052791878,0.314508277,0.05856833,0.306930693,0.594342291,0.666666667,0.173076923,0.901470588
0.202030457,0.624148004,0.121475054,0.323432343,0.514710042,0.888888889,0.326923077,0.908823529
0.337055838,0.749756573,0.154013015,0.356435644,0.455445545,0.888888889,0.173076923,0.911764706
0.431472081,0.811100292,0.169197397,0.389438944,0.342008487,0.861111111,0.173076923,0.911764706
0.474111675,0.834469328,0.171366594,0.422442244,0.227298444,0.833333333,0.153846154,0.905882353
0.459898477,0.82473223,0.171366594,0.422442244,0.124752475,0.861111111,0.076923077,0.888235294
0.389847716,0.775073028,0.164859002,0.422442244,0.078359264,0.583333333,0.115384615,0.876470588
0.273096447,0.673807205,0.147505423,0.422442244,0.064639321,0.527777778,0.134615385,0.863235294
0.127918782,0.467380721,0.106290672,0.422442244,0.117114569,0.694444444,0.134615385,0.852941176
0.044670051,0.23369036,0.056399132,0.372937294,0.774964639,0.138888889,0.173076923,0.797058824
0.182741117,0.523855891,0.134490239,0.389438944,0.610608204,0.138888889,0.173076923,0.8
0.314720812,0.680623174,0.1670282,0.422442244,0.426732673,0.138888889,0.153846154,0.804411765
0.410152284,0.756572541,0.180043384,0.455445545,0.28175389,0.083333333,0.134615385,0.801470588
0.453807107,0.781888997,0.188720174,0.471947195,0.23592645,0.083333333,0.076923077,0.798529412
0.441624365,0.776046738,0.186550976,0.471947195,0.225035361,0.888888889,0.115384615,0.792647059
0.377664975,0.749756573,0.1670282,0.471947195,0.250212164,0.5,0.057692308,0.788235294
0.264974619,0.665043817,0.140997831,0.455445545,0.342574257,0.388888889,0.192307692,0.783823529
0.123857868,0.481986368,0.095444685,0.438943894,0.636633663,0.444444444,0.096153846,0.786764706
0.008121827,0,0.017353579,0.372937294,0.72135785,0.166666667,0.173076923,0.788235294
0.041624365,0,0.088937093,0.405940594,0.653323904,0.166666667,0.192307692,0.788235294
0.073096447,0,0.156182213,0.422442244,0.52970297,0.166666667,0.153846154,0.792647059
0.082233503,0,0.175704989,0.455445545,0.370014144,0.25,0.134615385,0.792647059
0.060913706,0,0.130151844,0.471947195,0.334512023,0.222222222,0.134615385,0.794117647
0.058883249,0,0.125813449,0.488448845,0.3718529,0.166666667,0.096153846,0.786764706
0.076142132,0,0.162689805,0.488448845,0.391371994,0.194444444,0.076923077,0.780882353
0.05177665,0,0.110629067,0.471947195,0.500141443,1,0.115384615,0.779411765
0.022335025,0,0.047722343,0.455445545,0.657425743,0.138888889,0.173076923,0.779411765
0.004060914,0,0.00867679,0.422442244,0.726591231,0.027777778,0.115384615,0.783823529
0.025380711,0,0.054229935,0.422442244,0.784016973,0.111111111,0.057692308,0.791176471
0.044670051,0,0.095444685,0.438943894,0.62291372,0.194444444,0.115384615,0.791176471
0.072081218,0,0.154013015,0.455445545,0.536775106,0.194444444,0.076923077,0.791176471
0.110659898,0,0.236442516,0.471947195,0.493069307,0.138888889,0.173076923,0.786764706
0.096446701,0,0.206073753,0.488448845,0.504809052,0.222222222,0.173076923,0.776470588
0.100507614,0,0.214750542,0.488448845,0.516407355,0.222222222,0.115384615,0.770588235
0.070050761,0,0.14967462,0.471947195,0.610042433,0.222222222,0.076923077,0.766176471
0.030456853,0,0.065075922,0.455445545,0.848656294,1,0.038461538,0.764705882
0.035532995,0.186952288,0.04989154,0.389438944,1,0.222222222,0.096153846,0.726470588
0.16751269,0.490749757,0.132321041,0.422442244,0.867468175,0.277777778,0.173076923,0.722058824
0.296446701,0.642648491,0.171366594,0.438943894,0.742432815,0.361111111,0.211538462,0.717647059
0.388832487,0.719571568,0.188720174,0.488448845,0.613578501,0.361111111,0.153846154,0.713235294
0.428426396,0.732229796,0.206073753,0.504950495,0.550070721,0.277777778,0.269230769,0.695588235
0.347208122,0.47224927,0.292841649,0.504950495,0.4854314,0.388888889,0.288461538,0.673529412
0.284263959,0.40993184,0.26681128,0.504950495,0.559547383,0.305555556,0.365384615,0.65
0.190862944,0.260954236,0.247288503,0.471947195,0.676520509,0.388888889,0.346153846,0.639705882
0.079187817,0.11976631,0.130151844,0.438943894,0.933804809,0.388888889,0.269230769,0.632352941
0.011167513,0,0.023861171,0.488448845,1,0.472222222,0.461538462,0.394117647
0.078172589,0.014605648,0.160520607,0.488448845,1,0.472222222,0.480769231,0.397058824
0.14822335,0.06134372,0.273318872,0.504950495,1,0.527777778,0.326923077,0.394117647
0.05786802,0,0.123644252,0.504950495,0.997878359,0.555555556,0.346153846,0.398529412
0.080203046,0,0.171366594,0.504950495,1,0.611111111,0.442307692,0.401470588
0.188832487,0.040895813,0.364425163,0.488448845,1,0.611111111,0.5,0.398529412
0.127918782,0.00097371,0.271149675,0.471947195,1,0.611111111,0.442307692,0.397058824
0.084263959,0,0.180043384,0.471947195,1,0.611111111,0.288461538,0.397058824
0.033502538,0,0.071583514,0.455445545,1,0.611111111,0.346153846,0.402941176
0.03857868,0.35053554,0.041214751,0.356435644,0.484582744,0.888888889,0.576923077,0.664705882
0.18680203,0.691333982,0.093275488,0.372937294,0.392079208,0.833333333,0.442307692,0.675
0.323857868,0.8218111,0.117136659,0.389438944,0.304101839,0.861111111,0.346153846,0.682352941
0.41928934,0.876338851,0.130151844,0.405940594,0.232248939,0.833333333,0.442307692,0.685294118
0.462944162,0.895813048,0.134490239,0.422442244,0.17553041,0.777777778,0.423076923,0.676470588
0.449746193,0.886075949,0.134490239,0.422442244,0.128712871,0.805555556,0.5,0.672058824
0.381725888,0.849074976,0.123644252,0.422442244,0.132248939,0.777777778,0.423076923,0.663235294
0.265989848,0.76728335,0.106290672,0.422442244,0.143705799,0.777777778,0.519230769,0.655882353
0.120812183,0.583252191,0.073752711,0.405940594,0.262800566,0.805555556,0.480769231,0.654411765
0.01319797,0,0.028199566,0.372937294,0.622630835,0.194444444,0.5,0.473529412
0.072081218,0.011684518,0.14967462,0.389438944,0.554738331,0.222222222,0.480769231,0.464705882
0.130964467,0.034079844,0.255965293,0.405940594,0.508769448,0.222222222,0.403846154,0.454411765
0.004060914,0,0.00867679,0.422442244,0.486421499,0.166666667,0.346153846,0.438235294
0.10964467,0,0.234273319,0.438943894,0.513437058,0.194444444,0.384615385,0.422058824
0.044670051,0,0.095444685,0.455445545,0.648656294,0.25,0.307692308,0.402941176
0.076142132,0,0.162689805,0.438943894,0.76251768,0.194444444,0.403846154,0.373529412
0.050761421,0,0.10845987,0.438943894,0.938472419,0.194444444,0.25,0.370588235
0.020304569,0,0.043383948,0.422442244,0.988118812,0.194444444,0.269230769,0.361764706
0.010152284,0,0.021691974,0.389438944,0.825318246,0.861111111,0.576923077,0.195588235
0.074111675,0.014605648,0.151843818,0.389438944,0.846393211,0.833333333,0.75,0.222058824
0.141116751,0.041869523,0.273318872,0.389438944,0.728854314,0.833333333,0.615384615,0.251470588
0.220304569,0.137293087,0.351409978,0.405940594,0.720933522,0.805555556,0.788461538,0.276470588
0.141116751,0,0.301518438,0.405940594,0.642998586,0.805555556,0.576923077,0.297058824
0.160406091,0.015579357,0.327548807,0.405940594,0.653748232,0.805555556,0.634615385,0.305882353
0.286294416,0.41187926,0.284164859,0.405940594,0.663083451,0.833333333,0.75,0.314705882
0.196954315,0.367088608,0.206073753,0.405940594,0.662942008,0.805555556,0.538461538,0.332352941
0.085279188,0.23369036,0.110629067,0.405940594,0.72758133,0.805555556,0.5,0.348529412
0.015228426,0,0.032537961,0.290429043,0.538896747,0.666666667,0.346153846,0.532352941
0.093401015,0.100292113,0.156182213,0.306930693,0.470862801,0.638888889,0.269230769,0.539705882
0.168527919,0.123661149,0.275488069,0.339933993,0.538472419,0.722222222,0.326923077,0.542647059
0.324873096,0.567672833,0.212581345,0.356435644,0.551343706,0.75,0.307692308,0.547058824
0.332994924,0.446932814,0.297180043,0.356435644,0.549363508,0.805555556,0.288461538,0.548529412
0.222335025,0.108081792,0.37527115,0.356435644,0.595473833,0.861111111,0.346153846,0.544117647
0.364467005,0.687439143,0.234273319,0.356435644,0.617963225,0.777777778,0.403846154,0.544117647
0.249746193,0.605647517,0.180043384,0.356435644,0.619236209,0.777777778,0.365384615,0.544117647
0.107614213,0.437195716,0.09978308,0.356435644,0.673125884,0.777777778,0.25,0.548529412
0.01928934,0,0.041214751,0.422442244,0.895756719,0.305555556,0.173076923,0.461764706
0.132994924,0.347614411,0.143167028,0.422442244,0.938189533,0.361111111,0.211538462,0.454411765
0.248730964,0.502434275,0.197396963,0.455445545,0.913578501,0.5,0.365384615,0.452941176
0.306598985,0.490749757,0.242950108,0.471947195,0.870014144,0.527777778,0.403846154,0.445588235
0.302538071,0.333008763,0.340563991,0.488448845,0.742857143,0.527777778,0.538461538,0.435294118
0.176649746,0.036027264,0.344902386,0.504950495,0.693069307,0.527777778,0.5,0.426470588
0.282233503,0.41285297,0.279826464,0.521452145,0.718953324,0.527777778,0.576923077,0.417647059
0.233502538,0.584225901,0.162689805,0.504950495,0.737906648,0.555555556,0.461538462,0.423529412
0.096446701,0.382667965,0.095444685,0.488448845,0.837765205,0.583333333,0.365384615,0.430882353
0.004060914,0,0.00867679,0.422442244,0.936209335,0.583333333,0.173076923,0.573529412
0.042639594,0,0.091106291,0.422442244,0.9281471,0.75,0.230769231,0.583823529
0.082233503,0,0.175704989,0.422442244,0.8145686,0.833333333,0.403846154,0.6
0.140101523,0.009737098,0.290672451,0.422442244,0.633239038,0.861111111,0.384615385,0.605882353
0.158375635,0.013631938,0.32537961,0.422442244,0.541442716,0.833333333,0.5,0.604411765
0.427411168,0.810126582,0.188720174,0.422442244,0.487553041,0.833333333,0.480769231,0.611764706
0.362436548,0.780915287,0.169197397,0.422442244,0.460113154,0.833333333,0.461538462,0.611764706
0.249746193,0.694255112,0.138828633,0.422442244,0.438472419,0.888888889,0.519230769,0.616176471
0.106598985,0.501460565,0.084598698,0.422442244,0.492927864,0.861111111,0.403846154,0.627941176
0.004060914,0,0.00867679,0.323432343,0.590523338,0.527777778,0.153846154,0.647058824
0.036548223,0,0.078091106,0.356435644,0.530834512,0.416666667,0.076923077,0.644117647
0.068020305,0,0.145336226,0.372937294,0.413861386,0.472222222,0.25,0.632352941
0.091370558,0,0.195227766,0.389438944,0.388401697,0.527777778,0.230769231,0.623529412
0.165482234,0.022395326,0.334056399,0.422442244,0.405940594,0.472222222,0.346153846,0.605882353
0.160406091,0.020447907,0.323210412,0.422442244,0.443281471,0.527777778,0.326923077,0.588235294
0.163451777,0.053554041,0.30802603,0.422442244,0.531400283,0.555555556,0.365384615,0.577941176
0.108629442,0.035053554,0.212581345,0.422442244,0.594908062,0.527777778,0.365384615,0.561764706
0.042639594,0.003894839,0.091106291,0.422442244,0.647241867,0.5,0.134615385,0.55
0.007106599,0,0.015184382,0.405940594,0.881329562,0.5,0.153846154,0.529411765
0.068020305,0.026290166,0.134490239,0.422442244,0.774823197,0.527777778,0.153846154,0.527941176
0.131979695,0.051606621,0.247288503,0.438943894,0.773550212,0.472222222,0.173076923,0.520588235
0.172588832,0.05744888,0.321041215,0.455445545,0.765770863,0.555555556,0.288461538,0.511764706
0.18680203,0.049659202,0.353579176,0.471947195,0.760820368,0.527777778,0.326923077,0.491176471
0.250761421,0.203505355,0.355748373,0.471947195,0.824045262,0.583333333,0.423076923,0.475
0.198984772,0.140214216,0.31670282,0.471947195,0.874540311,0.527777778,0.576923077,0.457352941
0.134010152,0.1187926,0.219088937,0.471947195,0.904809052,0.527777778,0.5,0.441176471
0.053807107,0.067185979,0.095444685,0.471947195,1,0.527777778,0.5,0.427941176
0,0,0,0.455445545,1,0.555555556,0.326923077,0.336764706
0.021319797,0,0.045553145,0.455445545,1,0.555555556,0.307692308,0.338235294
0.045685279,0,0.097613883,0.471947195,1,0.555555556,0.365384615,0.338235294
0.106598985,0,0.227765727,0.488448845,1,0.555555556,0.326923077,0.347058824
0.017258883,0,0.036876356,0.488448845,1,0.583333333,0.269230769,0.351470588
0.067005076,0,0.143167028,0.504950495,1,0.611111111,0.288461538,0.354411765
0.056852792,0,0.121475054,0.504950495,1,0.666666667,0.25,0.358823529
0.03857868,0,0.082429501,0.488448845,1,0.722222222,0.25,0.370588235
0.015228426,0,0.032537961,0.471947195,1,0.833333333,0.307692308,0.376470588
0.015228426,0.160662123,0.023861171,0.356435644,0.635077793,0.833333333,0.519230769,0.561764706
0.147208122,0.579357352,0.09978308,0.372937294,0.518670438,0.861111111,0.423076923,0.573529412
0.282233503,0.730282376,0.145336226,0.389438944,0.413437058,0.888888889,0.442307692,0.583823529
0.264974619,0.364167478,0.273318872,0.405940594,0.328005658,0.805555556,0.346153846,0.594117647
0.344162437,0.583252191,0.219088937,0.405940594,0.310608204,0.833333333,0.480769231,0.597058824
0.354314721,0.640701071,0.199566161,0.422442244,0.305516266,0.777777778,0.423076923,0.583823529
0.346192893,0.756572541,0.171366594,0.422442244,0.301697313,0.722222222,0.442307692,0.569117647
0.23248731,0.640701071,0.145336226,0.405940594,0.310749646,0.694444444,0.365384615,0.551470588
